original_filename,rel_posix,protocol,view_folder,orientation,occlusal,visibility_class,arch,region,visible_teeth_estimate,selection_status
anonymous_003-008-1155-00_1732617388713_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1155-00_1732617388713_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1157-00_1732621902125_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1157-00_1732621902125_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1159-00_1732624088230_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1159-00_1732624088230_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1161-00_1732625893707_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1161-00_1732625893707_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1163-00_1732627585033_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1163-00_1732627585033_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1177-00_1732701629982_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1177-00_1732701629982_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1179-00_1732704974831_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1179-00_1732704974831_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1182-00_1732708106125_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1182-00_1732708106125_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1184-00_1732710518322_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1184-00_1732710518322_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1186-00_1732712771292_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1186-00_1732712771292_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1188-00_1732714947165_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1188-00_1732714947165_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1200-00_1732786546715_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1200-00_1732786546715_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1202-00_1732788831480_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1202-00_1732788831480_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1204-00_1732791234357_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1204-00_1732791234357_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1206-00_1732794547718_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1206-00_1732794547718_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1219-00_1732874037311_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1219-00_1732874037311_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1222-00_1732876045526_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1222-00_1732876045526_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1225-00_1732878129340_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1225-00_1732878129340_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1227-00_1732879520454_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1227-00_1732879520454_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1229-00_1732885041482_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1229-00_1732885041482_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1243-00_1732960942070_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1243-00_1732960942070_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1245-00_1732962951746_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1245-00_1732962951746_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1247-00_1732965457605_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1247-00_1732965457605_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1249-00_1732967592805_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1249-00_1732967592805_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1251-00_1732969328065_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1251-00_1732969328065_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1253-00_1732971070859_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1253-00_1732971070859_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1267-00_1733133235976_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1267-00_1733133235976_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1269-00_1733136061634_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1269-00_1733136061634_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1271-00_1733138221922_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1271-00_1733138221922_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1273-00_1733140554614_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1273-00_1733140554614_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1275-00_1733142218216_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1275-00_1733142218216_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1287-00_1733305972323_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1287-00_1733305972323_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1289-00_1733308999573_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1289-00_1733308999573_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1291-00_1733311003393_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1291-00_1733311003393_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1293-00_1733313329181_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1293-00_1733313329181_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1295-00_1733315710222_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1295-00_1733315710222_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1297-00_1733317999923_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1297-00_1733317999923_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1305-00_1733394975162_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1305-00_1733394975162_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1307-00_1733399296706_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1307-00_1733399296706_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1308-00_1733401560725_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1308-00_1733401560725_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1309-00_1733401965672_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1309-00_1733401965672_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1311-00_1733404330359_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1311-00_1733404330359_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1323-00_1733478439118_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1323-00_1733478439118_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1325-00_1733480681866_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1325-00_1733480681866_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1327-00_1733484168886_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1327-00_1733484168886_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1329-00_1733490890827_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1329-00_1733490890827_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1346-00_1733568350332_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1346-00_1733568350332_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1348-00_1733569816446_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1348-00_1733569816446_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1350-00_1733571474043_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1350-00_1733571474043_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1352-00_1733573210726_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1352-00_1733573210726_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1354-00_1733575459863_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1354-00_1733575459863_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1370-00_1733737863866_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1370-00_1733737863866_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1372-00_1733740703713_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1372-00_1733740703713_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1374-00_1733742942594_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1374-00_1733742942594_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1376-00_1733751803903_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1376-00_1733751803903_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1378-00_1733754009693_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1378-00_1733754009693_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1390-00_1733825468008_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1390-00_1733825468008_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1392-00_1733827997119_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1392-00_1733827997119_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1394-00_1733831166816_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1394-00_1733831166816_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1396-00_1733833829814_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1396-00_1733833829814_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1410-00_1733911356831_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1410-00_1733911356831_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1412-00_1733912971275_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1412-00_1733912971275_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1415-00_1733914777820_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1415-00_1733914777820_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1417-00_1733917109783_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1417-00_1733917109783_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1419-00_1733919354561_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1419-00_1733919354561_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1434-00_1734000238168_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1434-00_1734000238168_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1436-00_1734002023328_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1436-00_1734002023328_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1438-00_1734004111041_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1438-00_1734004111041_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1440-00_1734006422034_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1440-00_1734006422034_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-1442-00_1734008131532_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1442-00_1734008131532_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1456-00_1734084334408_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1456-00_1734084334408_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1458-00_1734086368021_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1458-00_1734086368021_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-1479-00_1734169545024_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-1479-00_1734169545024_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-563-00_1728904641646_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-563-00_1728904641646_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-565-00_1728907603455_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-565-00_1728907603455_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-567-00_1728910691586_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-567-00_1728910691586_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-569-00_1728912732907_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-569-00_1728912732907_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-571-00_1728915544187_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-571-00_1728915544187_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-573-00_1728917922092_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-573-00_1728917922092_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-590-00_1728986645135_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-590-00_1728986645135_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-592-00_1728997206767_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-592-00_1728997206767_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-595-00_1728999929128_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-595-00_1728999929128_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-597-00_1729002988805_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-597-00_1729002988805_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-599-00_1729004805118_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-599-00_1729004805118_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-615-00_1729074735259_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-615-00_1729074735259_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-617-00_1729078067595_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-617-00_1729078067595_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-619-00_1729080900725_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-619-00_1729080900725_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-621-00_1729084830092_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-621-00_1729084830092_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-623-00_1729088109108_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-623-00_1729088109108_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-625-00_1729089968039_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-625-00_1729089968039_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-644-00_1729158390727_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-644-00_1729158390727_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-646-00_1729160916094_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-646-00_1729160916094_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-648-00_1729163792384_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-648-00_1729163792384_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-650-00_1729167733200_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-650-00_1729167733200_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-652-00_1729170164776_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-652-00_1729170164776_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-654-00_1729172264488_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-654-00_1729172264488_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-656-00_1729174018756_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-656-00_1729174018756_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-679-00_1729249395420_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-679-00_1729249395420_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-681-00_1729253097677_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-681-00_1729253097677_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-683-00_1729255621249_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-683-00_1729255621249_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-685-00_1729257675748_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-685-00_1729257675748_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-687-00_1729259500783_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-687-00_1729259500783_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-725-00_1729504454169_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-725-00_1729504454169_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-727-00_1729516303649_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-727-00_1729516303649_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-729-00_1729518589826_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-729-00_1729518589826_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-731-00_1729520727758_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-731-00_1729520727758_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-733-00_1729522569051_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-733-00_1729522569051_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-739-00_1729592576624_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-739-00_1729592576624_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-741-00_1729595555946_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-741-00_1729595555946_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-743-00_1729599647750_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-743-00_1729599647750_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-745-00_1729601900417_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-745-00_1729601900417_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-747-00_1729604100835_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-747-00_1729604100835_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-749-00_1729606106544_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-749-00_1729606106544_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-761-00_1729676748157_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-761-00_1729676748157_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-763-00_1729681031026_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-763-00_1729681031026_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-778-00_1729764871150_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-778-00_1729764871150_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-780-00_1729769328804_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-780-00_1729769328804_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-791-00_1729849650005_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-791-00_1729849650005_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,selected
anonymous_003-008-793-00_1729852086224_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-793-00_1729852086224_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
anonymous_003-008-795-00_1729855375419_Mandibular_View.jpg,no_retractors/Mandibular/anonymous_003-008-795-00_1729855375419_Mandibular_View.jpg,no_retractors,Mandibular,Mandibular,True,full_arch,full_arch,mixed,14,not_selected
