source_id,source_type,original_path,filename,license_source,width,height,format,sha256,status
pub_fb24777715b2bc44,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-642-00_1729154783455_Mandibular_View.jpg,anonymous_003-007-642-00_1729154783455_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2645,1983,jpg,fb24777715b2bc44231b053cb57783de7a6a10e6b022ae70004bc7bfd56d0c47,registered_unlabelled
pub_c2eeb1c2a52c75ea,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-659-00_1729227132810_Mandibular_View.jpg,anonymous_003-007-659-00_1729227132810_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2651,1987,jpg,c2eeb1c2a52c75ea433bc5bace4155c925c8466a7d1b82671206af4f2ad8277a,registered_unlabelled
pub_03844e281c46282e,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-660-00_1729228102787_Mandibular_View.jpg,anonymous_003-007-660-00_1729228102787_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2253,1688,jpg,03844e281c46282e79733575c4bbc277204c819cf8ffb31a494654199de5afc0,registered_unlabelled
pub_6b2af29d72c05c28,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-663-00_1729231959410_Mandibular_View.jpg,anonymous_003-007-663-00_1729231959410_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2321,1739,jpg,6b2af29d72c05c288314af7e777fdf6e9d4d7d4a26ac9b079253e8e03a95fde4,registered_unlabelled
pub_24aa213279c5743b,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-669-00_1729236271453_Mandibular_View.jpg,anonymous_003-007-669-00_1729236271453_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2680,1787,jpg,24aa213279c5743be7646bfc01b274546c83e60c706c8bfd047a65c24f278642,registered_unlabelled
pub_b45096ed843fca39,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-671-00_1729238622556_Mandibular_View.jpg,anonymous_003-007-671-00_1729238622556_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2853,2138,jpg,b45096ed843fca39895d433ec365737979f23df4e5a157f6937e8b47e8afb9b5,registered_unlabelled
pub_b7a2a4b1c13e98f7,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-673-00_1729239709286_Mandibular_View.jpg,anonymous_003-007-673-00_1729239709286_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2979,2233,jpg,b7a2a4b1c13e98f7bfc28f8312e44d414de2b351d99eeb20adc67d7d52ef1699,registered_unlabelled
pub_97e75a5688ca2bb6,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-675-00_1729243996615_Mandibular_View.jpg,anonymous_003-007-675-00_1729243996615_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1132,848,jpg,97e75a5688ca2bb658f77b46e8f52e76f563ec34acdfcbd8740e9dcefefd313b,registered_unlabelled
pub_95ec248d0b8264d0,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-677-00_1729246643545_Mandibular_View.jpg,anonymous_003-007-677-00_1729246643545_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1113,834,jpg,95ec248d0b8264d0856432a6f1e5f325214d130eb988c114ae4a672a92319337,registered_unlabelled
pub_e76d2724e848cfc2,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-689-00_1729311424743_Mandibular_View.jpg,anonymous_003-007-689-00_1729311424743_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2061,1374,jpg,e76d2724e848cfc2c6a559157b4f6260a52e17bfcd8bb9ba97035dbb1ccf7fb4,registered_unlabelled
pub_1e8bdb3c17641917,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-691-00_1729313275146_Mandibular_View.jpg,anonymous_003-007-691-00_1729313275146_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2023,1348,jpg,1e8bdb3c176419172f6b8a45a0c380f04d61fafe860f3499c547b3cf96a6974c,registered_unlabelled
pub_dbed9cee0a513340,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-694-00_1729315527929_Mandibular_View.jpg,anonymous_003-007-694-00_1729315527929_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1550,1033,jpg,dbed9cee0a513340d02e484bc7a1eea357ab35219fdb3efcc72ba83909259c27,registered_unlabelled
pub_3c53dac63a1ca691,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-696-00_1729317967108_Mandibular_View.jpg,anonymous_003-007-696-00_1729317967108_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1611,1207,jpg,3c53dac63a1ca691523fcb05173f194a13f6108f10ba0409590ec871bc24bc60,registered_unlabelled
pub_3e08d32b982c3e5d,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-698-00_1729321479031_Mandibular_View.jpg,anonymous_003-007-698-00_1729321479031_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1351,901,jpg,3e08d32b982c3e5d7a34a61c604140fa074f394299073fa12d94300e668c8a11,registered_unlabelled
pub_4fac63e36f7df8df,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-699-00_1729324752845_Mandibular_View.jpg,anonymous_003-007-699-00_1729324752845_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1567,1045,jpg,4fac63e36f7df8dffd17aa86b3e705ac6a86c618f541f1115d23ddd2fb0e2fa0,registered_unlabelled
pub_9374f9c06b16d106,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-709-00_1729484054385_Mandibular_View.jpg,anonymous_003-007-709-00_1729484054385_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1608,1072,jpg,9374f9c06b16d1063025c090ea140325ab1a08f164da477cfec2190d8f2e1a77,registered_unlabelled
pub_3384e29412b593b9,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-711-00_1729486430166_Mandibular_View.jpg,anonymous_003-007-711-00_1729486430166_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1698,1132,jpg,3384e29412b593b9b3837dbbfc764076c587765f968aac432d1e5122b30ca91c,registered_unlabelled
pub_f8e92ca25530ea5c,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-717-00_1729494912902_Mandibular_View.jpg,anonymous_003-007-717-00_1729494912902_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1470,980,jpg,f8e92ca25530ea5c674f6cf0f7c0c60f7fb47d5f47f094e83b3f3811efe71a2b,registered_unlabelled
pub_1cb5a4b037c102ce,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-719-00_1729496830754_Mandibular_View.jpg,anonymous_003-007-719-00_1729496830754_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1670,1252,jpg,1cb5a4b037c102cec85858bbfb42b13446d7aeb3868cf7d3e5559daa714fcdeb,registered_unlabelled
pub_7d8389f54bbc5c06,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-721-00_1729498293665_Mandibular_View.jpg,anonymous_003-007-721-00_1729498293665_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1613,1075,jpg,7d8389f54bbc5c0672f698d4eb8b0dc7d82d7cb5e367d7162945d8b41f2a76de,registered_unlabelled
pub_30c41e9ee81ce4b7,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-723-00_1729499837526_Mandibular_View.jpg,anonymous_003-007-723-00_1729499837526_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1836,1224,jpg,30c41e9ee81ce4b78d12e25fcb3feee9bfd4f728d7067222eda23ff77247818e,registered_unlabelled
pub_f4ba7e8b5c9bed69,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-735-00_1729572927660_Mandibular_View.jpg,anonymous_003-007-735-00_1729572927660_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2810,2106,jpg,f4ba7e8b5c9bed69cb78dcb3ba2158d7bc10975ca3800e24412883e594d603dc,registered_unlabelled
pub_bad23ead4c54ec7a,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-737-00_1729575288568_Mandibular_View.jpg,anonymous_003-007-737-00_1729575288568_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2337,1558,jpg,bad23ead4c54ec7a184c030e36ee18c43218d42240700c5c4244efa5ead9de90,registered_unlabelled
pub_6a6a6d9ee9a91578,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-751-00_1729656887602_Mandibular_View.jpg,anonymous_003-007-751-00_1729656887602_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2277,1518,jpg,6a6a6d9ee9a91578c7ca66fee5c51f0dcc16461354804384db49fbc8e6189b4e,registered_unlabelled
pub_8a37693a1427b328,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-753-00_1729659446300_Mandibular_View.jpg,anonymous_003-007-753-00_1729659446300_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2256,1691,jpg,8a37693a1427b328541ef46b879cbe81b99facaf6b3952dc2402676498c595a3,registered_unlabelled
pub_7fd7276f7a9f50c0,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-755-00_1729665983418_Mandibular_View.jpg,anonymous_003-007-755-00_1729665983418_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2792,1861,jpg,7fd7276f7a9f50c0c1e37990b75cad755f00e8f4bc7aaf8d354d0abc7190934f,registered_unlabelled
pub_782d1edbf349400e,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-757-00_1729669599847_Mandibular_View.jpg,anonymous_003-007-757-00_1729669599847_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2519,1679,jpg,782d1edbf349400e82e81faec9ca22b094a204db22a2fe927fc5f7d957c6f238,registered_unlabelled
pub_28f934382dffe2dc,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-759-00_1729673074394_Mandibular_View.jpg,anonymous_003-007-759-00_1729673074394_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2856,2856,jpg,28f934382dffe2dc623b6b7ecb9b3fd4cf5af87ed7f6ba1e76d0a471324d5a2d,registered_unlabelled
pub_c659a434441da78a,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-765-00_1729743553963_Mandibular_View.jpg,anonymous_003-007-765-00_1729743553963_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1794,1196,jpg,c659a434441da78a285e99d076b4b950f88db6946deeb8d82c769f73948b37c2,registered_unlabelled
pub_abb16db5c011ce4e,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-767-00_1729747427987_Mandibular_View.jpg,anonymous_003-007-767-00_1729747427987_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2588,1940,jpg,abb16db5c011ce4e3bb6d191d219fbaffb9006dd15ffcbec44989654277904b8,registered_unlabelled
pub_a742589e50b1a70d,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-769-00_1729751173737_Mandibular_View.jpg,anonymous_003-007-769-00_1729751173737_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2501,1667,jpg,a742589e50b1a70d8c869c0f3b50fd1bfb690598a4bf0cebd3331732a55d0a50,registered_unlabelled
pub_dfb83492e0fdfe3e,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-772-00_1729753762975_Mandibular_View.jpg,anonymous_003-007-772-00_1729753762975_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2432,1823,jpg,dfb83492e0fdfe3e6fbd7ce3b75721166db82cf8d409ece74b45889c3a72cc3b,registered_unlabelled
pub_78011bf2b04496ea,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-774-00_1729755584991_Mandibular_View.jpg,anonymous_003-007-774-00_1729755584991_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2312,1541,jpg,78011bf2b04496ea5ec8b9e6ac075d999f03c6bf8f1994b039e06cd72260f299,registered_unlabelled
pub_b635eaed44dd77b0,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-776-00_1729758162119_Mandibular_View.jpg,anonymous_003-007-776-00_1729758162119_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1949,1300,jpg,b635eaed44dd77b03796577df8e6a7be6779d1dfa02f931e55047c50f3fae35d,registered_unlabelled
pub_0073c3ab9e7258da,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-782-00_1729830867379_Mandibular_View.jpg,anonymous_003-007-782-00_1729830867379_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1821,1214,jpg,0073c3ab9e7258da63d689e0febe34b08b9fee296ca092a8bd91519392b26baa,registered_unlabelled
pub_f8665daa4f2a0c05,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-784-00_1729833168029_Mandibular_View.jpg,anonymous_003-007-784-00_1729833168029_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1905,1270,jpg,f8665daa4f2a0c05b6c98f9e33a8931c4e0dd27151e1c5cbd6ae775409451f40,registered_unlabelled
pub_ab2163a5de21ca23,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-786-00_1729836270232_Mandibular_View.jpg,anonymous_003-007-786-00_1729836270232_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2299,1533,jpg,ab2163a5de21ca235a094f39c11cd555626748f22c8c9f64e4b6544f0988ff7a,registered_unlabelled
pub_9a7485d1951bf751,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-788-00_1729839721436_Mandibular_View.jpg,anonymous_003-007-788-00_1729839721436_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1550,1161,jpg,9a7485d1951bf751079673a90b6bc1efa15d9fcecee380353551f3c5e25cecfb,registered_unlabelled
pub_fba24caf51acdde3,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-803-00_1729916855699_Mandibular_View.jpg,anonymous_003-007-803-00_1729916855699_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2588,1940,jpg,fba24caf51acdde35f33f683e9fb31ba03fbc3672a34360ea1d7efebf007d35a,registered_unlabelled
pub_d4f17044d0b9a7a5,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-806-00_1729919233160_Mandibular_View.jpg,anonymous_003-007-806-00_1729919233160_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2900,2173,jpg,d4f17044d0b9a7a512dbf051f3de932f1f397acfcef5c791b8ace97035110499,registered_unlabelled
pub_b282ec8b9bd5ed5c,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-808-00_1729921561170_Mandibular_View.jpg,anonymous_003-007-808-00_1729921561170_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2289,1716,jpg,b282ec8b9bd5ed5c68bae62ed0673c9d156909a5e999f84930d846d907bae662,registered_unlabelled
pub_279abcd857008035,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-810-00_1729925219683_Mandibular_View.jpg,anonymous_003-007-810-00_1729925219683_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2245,1497,jpg,279abcd857008035ca330d658f68934fa2e6d8e8b1b6be2ded85b3087960d444,registered_unlabelled
pub_da2e334251c7c7ca,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-828-00_1730089776327_Mandibular_View.jpg,anonymous_003-007-828-00_1730089776327_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2591,1942,jpg,da2e334251c7c7ca3bdc7e6adc34d3b87b51571ba406250cfdc88204f9550879,registered_unlabelled
pub_805806b424ebace9,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-830-00_1730091915668_Mandibular_View.jpg,anonymous_003-007-830-00_1730091915668_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2044,1363,jpg,805806b424ebace9e616929c9ed3012d94379f5e8391e38579fc135f060cd45c,registered_unlabelled
pub_5c76b07e1fb9060f,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-832-00_1730094248119_Mandibular_View.jpg,anonymous_003-007-832-00_1730094248119_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2120,1414,jpg,5c76b07e1fb9060f97afee5627ec573836994ef1e237ba1c617ee5791b27cc30,registered_unlabelled
pub_89a9ca54fa7447e1,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-835-00_1730098029605_Mandibular_View.jpg,anonymous_003-007-835-00_1730098029605_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1873,1404,jpg,89a9ca54fa7447e1e35c536fce3344ff2dc8694193ce4daa86c4bbe4f15f11eb,registered_unlabelled
pub_20b4ded9787d5de0,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-837-00_1730101031010_Mandibular_View.jpg,anonymous_003-007-837-00_1730101031010_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2315,1735,jpg,20b4ded9787d5de0a945f99624ef96dcd869a5ced8f0a890ebd40616da00cc9b,registered_unlabelled
pub_70adf376f187bf4d,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-839-00_1730103285428_Mandibular_View.jpg,anonymous_003-007-839-00_1730103285428_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2818,2112,jpg,70adf376f187bf4d477dca4405d481bbcb423bb42c6130e7712edb4997a43f42,registered_unlabelled
pub_72fe922fd07d82e1,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-842-00_1730175876922_Mandibular_View.jpg,anonymous_003-007-842-00_1730175876922_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2703,2026,jpg,72fe922fd07d82e1daae2a6576aefa9cb70f44549d76ce91daaf6f5d89f90986,registered_unlabelled
pub_1dc311cfb365e868,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-844-00_1730178702530_Mandibular_View.jpg,anonymous_003-007-844-00_1730178702530_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2438,1626,jpg,1dc311cfb365e8684cab9cba6bf34b9b478bfd1e2d95cfb2c456f66ce4094b36,registered_unlabelled
pub_bd48be209c3038a6,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-846-00_1730181536968_Mandibular_View.jpg,anonymous_003-007-846-00_1730181536968_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2263,1696,jpg,bd48be209c3038a67544eb1754a69a966e54b58e853579041fee3c71b28195ca,registered_unlabelled
pub_993cb86c13e5e780,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-848-00_1730185308013_Mandibular_View.jpg,anonymous_003-007-848-00_1730185308013_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2237,1491,jpg,993cb86c13e5e78007b392d042602d65764968caf62d32e69560f5dd98375843,registered_unlabelled
pub_79d036e29517834f,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-850-00_1730187827312_Mandibular_View.jpg,anonymous_003-007-850-00_1730187827312_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2504,1877,jpg,79d036e29517834ff5659bc3b9447e956e47f182c9dc28c1a539f82b0d6938a8,registered_unlabelled
pub_1d9a194e45fde1df,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-852-00_1730190513347_Mandibular_View.jpg,anonymous_003-007-852-00_1730190513347_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2181,1635,jpg,1d9a194e45fde1dfb80a070de1043993be8dd93c2334f9a2fa22d0e8b50e4ba5,registered_unlabelled
pub_1fc394ae8658b6d2,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-868-00_1730261812826_Mandibular_View.jpg,anonymous_003-007-868-00_1730261812826_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2101,1401,jpg,1fc394ae8658b6d2c55148336020ab9d31abf995fc06da0049895da6f67939ce,registered_unlabelled
pub_5a81ef336a927d28,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-870-00_1730264018655_Mandibular_View.jpg,anonymous_003-007-870-00_1730264018655_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1988,1325,jpg,5a81ef336a927d28a009568c0aa9314b3edde6d550effea4fd86b052b192e752,registered_unlabelled
pub_3ee5d63b002ef92b,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-873-00_1730266781026_Mandibular_View.jpg,anonymous_003-007-873-00_1730266781026_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2437,1625,jpg,3ee5d63b002ef92b308c9c5fe2f1a50819eb73bc5d9b6051a8d3e8b20f356b61,registered_unlabelled
pub_d42c8c6ea229f04d,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-875-00_1730270104192_Mandibular_View.jpg,anonymous_003-007-875-00_1730270104192_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),1993,1328,jpg,d42c8c6ea229f04d09e5428a9f1802b6867bb28f622932b2086a4bd5ed2e40e2,registered_unlabelled
pub_2d1d34c1c65dba79,public,C:\Users\anant\OneDrive\Desktop\icdas project\data_external\detection\raw\no_retractors\Mandibular\anonymous_003-007-878-00_1730274520723_Mandibular_View.jpg,anonymous_003-007-878-00_1730274520723_Mandibular_View.jpg,Zenodo 10.5281/zenodo.14827784 (public RGB intraoral; lesion d/D are NOT ICDAS),2248,1499,jpg,2d1d34c1c65dba7981454189499d47a33b7c767b61b3d2bfcf63c509e3f66abb,registered_unlabelled
