split,name,source_stem,is_representative,class,class_reason,n_boxes,near_gray,style_tags
train,OHI_datasetIMG_1500_JPG.rf.1fe4edded7a02b9caab59d4c9080c395.jpg,OHI_datasetIMG_1500_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_1500_JPG.rf.200f7776f4fee213d74f68a687d51ae8.jpg,OHI_datasetIMG_1500_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1500_JPG.rf.c9b84f3654075dba8d0eb455ec58ea9d.jpg,OHI_datasetIMG_1500_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1518_JPG.rf.16a3482cd27073c1cfec6eacf9f86a79.jpg,OHI_datasetIMG_1518_JPG,True,KEEP,color_clinical_like,26,False,photo_like
train,OHI_datasetIMG_1518_JPG.rf.991c951aaa1fa647e40834fb81a727dc.jpg,OHI_datasetIMG_1518_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,26,False,photo_like
train,OHI_datasetIMG_1518_JPG.rf.a99cfe87f90c3aa85a54c0a3c5313029.jpg,OHI_datasetIMG_1518_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,26,True,photo_like
train,OHI_datasetIMG_1522_JPG.rf.45150488e89cf62bf63b7cac29a37c34.jpg,OHI_datasetIMG_1522_JPG,True,KEEP,color_clinical_like,12,False,photo_like
train,OHI_datasetIMG_1522_JPG.rf.59b99914c5691ba23740ed530921ff0f.jpg,OHI_datasetIMG_1522_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,True,photo_like
train,OHI_datasetIMG_1522_JPG.rf.7aaabe926de7a8489243afcd70622a78.jpg,OHI_datasetIMG_1522_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_1551_JPG.rf.03a0e820b18fe4becf3f4982eea50681.jpg,OHI_datasetIMG_1551_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_1551_JPG.rf.17c292e6e457f185cbfb36975ba70585.jpg,OHI_datasetIMG_1551_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1551_JPG.rf.c55e693180a3945613f8f55f75c7f016.jpg,OHI_datasetIMG_1551_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1553_JPG.rf.0109ee33adcf5decfc5cf27a8517419a.jpg,OHI_datasetIMG_1553_JPG,True,KEEP,color_clinical_like,28,False,photo_like
train,OHI_datasetIMG_1553_JPG.rf.129826a1b7fd58dd6cf3e8d4270ff2c5.jpg,OHI_datasetIMG_1553_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,False,photo_like
train,OHI_datasetIMG_1553_JPG.rf.3d7c595ce43e3a00523c5f9bd343ec4f.jpg,OHI_datasetIMG_1553_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,False,photo_like
train,OHI_datasetIMG_1556_JPG.rf.025d48d12dfba1c4087615fcaf12fc32.jpg,OHI_datasetIMG_1556_JPG,True,KEEP,color_clinical_like,25,False,photo_like
train,OHI_datasetIMG_1556_JPG.rf.1f258e13e436a4a488f55de413d4d033.jpg,OHI_datasetIMG_1556_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,25,False,photo_like
train,OHI_datasetIMG_1556_JPG.rf.59ea4d35d34bf1e9e42fe6c7228683ed.jpg,OHI_datasetIMG_1556_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,24,False,photo_like
train,OHI_datasetIMG_1558_JPG.rf.169be4ad5eb90876803245fec261e1e9.jpg,OHI_datasetIMG_1558_JPG,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_1558_JPG.rf.4dff9dc11a8236b70e6b2bad8c5450ff.jpg,OHI_datasetIMG_1558_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_1558_JPG.rf.8c6b19da027269ddae85de89ca4b9616.jpg,OHI_datasetIMG_1558_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,True,photo_like
train,OHI_datasetIMG_1581_JPG.rf.6088fcc7cb8319f42fa36dc764bc592b.jpg,OHI_datasetIMG_1581_JPG,True,KEEP,color_clinical_like,20,False,photo_like
train,OHI_datasetIMG_1581_JPG.rf.77f6dcbc16b6b47f29ced7062f342ccf.jpg,OHI_datasetIMG_1581_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,20,False,photo_like
train,OHI_datasetIMG_1581_JPG.rf.805c694f19489f454799bb8d2ac18134.jpg,OHI_datasetIMG_1581_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,20,False,photo_like
train,OHI_datasetIMG_1583_JPG.rf.68f28c02ee10f98cd3087b143df84159.jpg,OHI_datasetIMG_1583_JPG,True,KEEP,color_clinical_like,12,False,photo_like
train,OHI_datasetIMG_1583_JPG.rf.95a577919c15dbf4bf45798b5779a88a.jpg,OHI_datasetIMG_1583_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_1583_JPG.rf.cb9ffc6291bc6cf7d1b734eb572a7273.jpg,OHI_datasetIMG_1583_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_1629_JPG.rf.7ec22447e807d961234bffbdd13a0157.jpg,OHI_datasetIMG_1629_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_1629_JPG.rf.8a93e21396fb9378f821c1e15083475b.jpg,OHI_datasetIMG_1629_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1629_JPG.rf.b10e15cfe890fae1ffe07d9d02f15eec.jpg,OHI_datasetIMG_1629_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1661_JPG.rf.5b1cd8a1292a72a5b12b26693c697739.jpg,OHI_datasetIMG_1661_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_1661_JPG.rf.75e75beb9daf4507a6b32a5ac85fb5c4.jpg,OHI_datasetIMG_1661_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1661_JPG.rf.811675dbe6e2bf14d5ab9870a5c1f453.jpg,OHI_datasetIMG_1661_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1690_JPG.rf.0ac580b9c1aa5f3dc288021b6aae1847.jpg,OHI_datasetIMG_1690_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_1690_JPG.rf.7be67a1959575bc6dd4cb10c7d0990bc.jpg,OHI_datasetIMG_1690_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1690_JPG.rf.f8d62ecbf0970cf0ea9e49a293e7b4ac.jpg,OHI_datasetIMG_1690_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,True,photo_like
train,OHI_datasetIMG_1691_JPG.rf.7b1548dbd1c64ab2c8ae90dc1bcf040a.jpg,OHI_datasetIMG_1691_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_1691_JPG.rf.bb1160401a047eedd2f6e9b0e0f7bdea.jpg,OHI_datasetIMG_1691_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1691_JPG.rf.f2f157b5cc94f5488dbf27fd5505e9aa.jpg,OHI_datasetIMG_1691_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,True,photo_like
train,OHI_datasetIMG_1716_JPG.rf.1fbdba8fc9a195e4c2518875a0cf6176.jpg,OHI_datasetIMG_1716_JPG,True,KEEP,color_clinical_like,28,False,photo_like
train,OHI_datasetIMG_1716_JPG.rf.50f14d4922efa9ae332706709f888f61.jpg,OHI_datasetIMG_1716_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,False,photo_like
train,OHI_datasetIMG_1716_JPG.rf.7d18ecd3f1d8d91df665265e3ecd74ab.jpg,OHI_datasetIMG_1716_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,True,photo_like
train,OHI_datasetIMG_1722_JPG.rf.71b7b05058728187afc9deb9d6909909.jpg,OHI_datasetIMG_1722_JPG,True,KEEP,color_clinical_like,12,False,photo_like
train,OHI_datasetIMG_1722_JPG.rf.7a98d0165ecb144e592ac2ab6ab6e726.jpg,OHI_datasetIMG_1722_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_1722_JPG.rf.9db535c084d2d8b3423b8a01607ab55c.jpg,OHI_datasetIMG_1722_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_1724_JPG.rf.68201c6067425fc8a0358940628078d9.jpg,OHI_datasetIMG_1724_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_1724_JPG.rf.bd89e41f14f1e381bfe2c994b72d20c5.jpg,OHI_datasetIMG_1724_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1724_JPG.rf.c3d8d8091f6688149191000574b98ffe.jpg,OHI_datasetIMG_1724_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1737_JPG.rf.7146ee590587014f6d2797df04ed5328.jpg,OHI_datasetIMG_1737_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_1737_JPG.rf.ac36d0184cf7b77cb385f3140376e068.jpg,OHI_datasetIMG_1737_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1737_JPG.rf.ccc57e9accdfac0d217c869a77f6182e.jpg,OHI_datasetIMG_1737_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1748_JPG.rf.19adc1235e4a297cdfb3c3392714454f.jpg,OHI_datasetIMG_1748_JPG,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_1748_JPG.rf.ed6ad6edfe081ce99e38a1555c18b806.jpg,OHI_datasetIMG_1748_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_1748_JPG.rf.faa560d2ea2b62b755b7d4af8f408787.jpg,OHI_datasetIMG_1748_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,True,photo_like
train,OHI_datasetIMG_1771_JPG.rf.348aea523c987ae759539a3062ade4bf.jpg,OHI_datasetIMG_1771_JPG,True,KEEP,color_clinical_like,28,False,photo_like
train,OHI_datasetIMG_1771_JPG.rf.9203aada9459df5ada051060c8485d08.jpg,OHI_datasetIMG_1771_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,False,photo_like
train,OHI_datasetIMG_1771_JPG.rf.fb8f2a0d41ee95f27ea19512e395f317.jpg,OHI_datasetIMG_1771_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,28,False,photo_like
train,OHI_datasetIMG_1774_JPG.rf.5d0cd558acd90b0f8f48e586a297ac5f.jpg,OHI_datasetIMG_1774_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_1774_JPG.rf.79df1305cf7cfb949ef6525a798771e3.jpg,OHI_datasetIMG_1774_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1774_JPG.rf.9fd2285662d3d7e2abee5035db0f6caf.jpg,OHI_datasetIMG_1774_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1779_JPG.rf.08d7685e3c45f8ff003fdc2ed0d78bf7.jpg,OHI_datasetIMG_1779_JPG,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_1779_JPG.rf.853021296ed4ce2f2498a696c0ffc63b.jpg,OHI_datasetIMG_1779_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,True,photo_like
train,OHI_datasetIMG_1779_JPG.rf.dfa2193af44038a892f99473d032d8eb.jpg,OHI_datasetIMG_1779_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_1845_JPG.rf.25750cf398d9b2588d8be216571aaaec.jpg,OHI_datasetIMG_1845_JPG,True,KEEP,color_clinical_like,27,False,photo_like
train,OHI_datasetIMG_1845_JPG.rf.35cb1cbc371cfc09ea54a2abe45bb03a.jpg,OHI_datasetIMG_1845_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,27,False,photo_like
train,OHI_datasetIMG_1845_JPG.rf.bd7b700420ebd19eed94902c34bea78f.jpg,OHI_datasetIMG_1845_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,27,False,photo_like
train,OHI_datasetIMG_1849_JPG.rf.6110a388dee4ff2ac5e826c3c66fc3fd.jpg,OHI_datasetIMG_1849_JPG,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_1849_JPG.rf.abaab1e676c8a5e50b0ba92c4bd4a436.jpg,OHI_datasetIMG_1849_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_1849_JPG.rf.ef68b8ebdd278364e792a6c9aea27e17.jpg,OHI_datasetIMG_1849_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,True,photo_like
train,OHI_datasetIMG_1850_JPG.rf.5638818c75f929adfaa764b75df8d97b.jpg,OHI_datasetIMG_1850_JPG,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_1850_JPG.rf.d21eeee2b6e0c4a2c918757cd0c57fe4.jpg,OHI_datasetIMG_1850_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_1850_JPG.rf.d85e033a23ca86c42ce0157b69a617a8.jpg,OHI_datasetIMG_1850_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_1967_JPG.rf.0f35bce05721c2c1175d31ab7497f71a.jpg,OHI_datasetIMG_1967_JPG,True,KEEP,color_clinical_like,23,False,photo_like
train,OHI_datasetIMG_1967_JPG.rf.688e5253984d7e66232f21f987320979.jpg,OHI_datasetIMG_1967_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,23,False,photo_like
train,OHI_datasetIMG_1967_JPG.rf.b00cfd76b295efc3b351ad24a51ab08d.jpg,OHI_datasetIMG_1967_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,23,False,photo_like
train,OHI_datasetIMG_1976_JPG.rf.4a6022b88b51ab8a00f28e5ad8514a67.jpg,OHI_datasetIMG_1976_JPG,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_1976_JPG.rf.9ba856e533ebe903f603baeeb4f135ee.jpg,OHI_datasetIMG_1976_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_1976_JPG.rf.d32a0c9a21d5522aaf3a84d92f431c7d.jpg,OHI_datasetIMG_1976_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_1978_JPG.rf.79680b63b800f10d0b5f1751df690974.jpg,OHI_datasetIMG_1978_JPG,True,KEEP,color_clinical_like,25,False,photo_like
train,OHI_datasetIMG_1978_JPG.rf.7e3dd113bafe071f9aacfcbd802a3ce9.jpg,OHI_datasetIMG_1978_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,25,False,photo_like
train,OHI_datasetIMG_1978_JPG.rf.e1dbc0e639299d60b245fea90688aa5b.jpg,OHI_datasetIMG_1978_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,25,False,photo_like
train,OHI_datasetIMG_1980_JPG.rf.5e53bc1c1593c3d08dff3fd8f7d7d376.jpg,OHI_datasetIMG_1980_JPG,True,KEEP,color_clinical_like,12,False,photo_like
train,OHI_datasetIMG_1980_JPG.rf.c03ae90f4c911c39319891bb45a7f30c.jpg,OHI_datasetIMG_1980_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_1980_JPG.rf.d9346c154e3fb6cd3ff9df21c7ad679f.jpg,OHI_datasetIMG_1980_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_1981_JPG.rf.2f420b09c5257fe30f897e6261a1facf.jpg,OHI_datasetIMG_1981_JPG,True,KEEP,color_clinical_like,11,False,photo_like
train,OHI_datasetIMG_1981_JPG.rf.741fa9780ee46a54a7c0aa4a4b0c812e.jpg,OHI_datasetIMG_1981_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,11,True,photo_like
train,OHI_datasetIMG_1981_JPG.rf.bf8b1a11a999d0d719d9918ec0a4770f.jpg,OHI_datasetIMG_1981_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,11,False,photo_like
train,OHI_datasetIMG_2042_jpg.rf.7f1703851d109e11196257b03acd9245.jpg,OHI_datasetIMG_2042_jpg,True,KEEP,color_clinical_like,25,False,photo_like
train,OHI_datasetIMG_2042_jpg.rf.f3df26b66f13f723f4768c5ba2b6939b.jpg,OHI_datasetIMG_2042_jpg,False,EXCLUDE,roboflow_augmentation_duplicate,25,False,photo_like
train,OHI_datasetIMG_2042_jpg.rf.fb61df1510b230b4b008b2147ff41d29.jpg,OHI_datasetIMG_2042_jpg,False,EXCLUDE,roboflow_augmentation_duplicate,25,False,photo_like
train,OHI_datasetIMG_2043_JPG.rf.123444e478d30c8266f3734b6d080fe4.jpg,OHI_datasetIMG_2043_JPG,True,KEEP,color_clinical_like,25,False,photo_like
train,OHI_datasetIMG_2043_JPG.rf.a30b0bbeb97e02f082bd37aecb5af0ce.jpg,OHI_datasetIMG_2043_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,25,True,photo_like
train,OHI_datasetIMG_2043_JPG.rf.c97411ed52b5ffc223db68ddf40de947.jpg,OHI_datasetIMG_2043_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,25,False,photo_like
train,OHI_datasetIMG_2046_jpg.rf.10a73406991892cc35520145b5403ddc.jpg,OHI_datasetIMG_2046_jpg,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_2046_jpg.rf.47f92e1ac35b8ba3971ba4ba9e4ac499.jpg,OHI_datasetIMG_2046_jpg,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_2046_jpg.rf.d1a2510aa839065444f4195124cc7299.jpg,OHI_datasetIMG_2046_jpg,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_2053_jpg.rf.13fd29ef82825f3ee3f1c2c10cc51d7e.jpg,OHI_datasetIMG_2053_jpg,True,KEEP,color_clinical_like,26,False,photo_like
train,OHI_datasetIMG_2053_jpg.rf.6f2bda540e6482e21f9da9dbf068c1a7.jpg,OHI_datasetIMG_2053_jpg,False,EXCLUDE,roboflow_augmentation_duplicate,26,False,photo_like
train,OHI_datasetIMG_2053_jpg.rf.d0d9fa47e260e0db4c89dc6558709b20.jpg,OHI_datasetIMG_2053_jpg,False,EXCLUDE,roboflow_augmentation_duplicate,26,True,photo_like
train,OHI_datasetIMG_2055_jpg.rf.a810fb3a82c967c38fda89d272aba957.jpg,OHI_datasetIMG_2055_jpg,True,KEEP,color_clinical_like,14,False,photo_like
train,OHI_datasetIMG_2055_jpg.rf.ddf9f285c18251ad9b9d762d19512234.jpg,OHI_datasetIMG_2055_jpg,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_2055_jpg.rf.de729246962520b6ac89d89e3c88a661.jpg,OHI_datasetIMG_2055_jpg,False,EXCLUDE,roboflow_augmentation_duplicate,14,False,photo_like
train,OHI_datasetIMG_2058_jpg.rf.7d99bd269ae71d72873b11f6a5258ea0.jpg,OHI_datasetIMG_2058_jpg,True,KEEP,color_clinical_like,12,False,photo_like
train,OHI_datasetIMG_2058_jpg.rf.8136bae2f936ab1713068ec4a3b96f2c.jpg,OHI_datasetIMG_2058_jpg,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_2058_jpg.rf.edfbb4440ba5b5c6454deffae28a8398.jpg,OHI_datasetIMG_2058_jpg,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_2069_JPG.rf.878c02b10164267cda64aa4a3dcba614.jpg,OHI_datasetIMG_2069_JPG,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_2069_JPG.rf.93f324e385e41147e86d3e198ab3e800.jpg,OHI_datasetIMG_2069_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,True,photo_like
train,OHI_datasetIMG_2069_JPG.rf.ac01e1fdce14d9f6209bb6ed4292c95e.jpg,OHI_datasetIMG_2069_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,True,photo_like
train,OHI_datasetIMG_2153_JPG.rf.51008cd750f787077ff2ff1be90f774e.jpg,OHI_datasetIMG_2153_JPG,True,KEEP,color_clinical_like,13,False,photo_like
train,OHI_datasetIMG_2153_JPG.rf.86314fab6ff809f6cad52ede97544610.jpg,OHI_datasetIMG_2153_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,True,photo_like
train,OHI_datasetIMG_2153_JPG.rf.964d92fe60f634cf08f20523dad2b356.jpg,OHI_datasetIMG_2153_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,13,False,photo_like
train,OHI_datasetIMG_2155_JPG.rf.3a7b797e515b3d1cec3d7596e0143e05.jpg,OHI_datasetIMG_2155_JPG,True,KEEP,color_clinical_like,24,False,photo_like
train,OHI_datasetIMG_2155_JPG.rf.7b93f737061566e52ae9e3577d1ac219.jpg,OHI_datasetIMG_2155_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,24,False,photo_like
train,OHI_datasetIMG_2155_JPG.rf.a9ca68df2dd3533e46e23848c847e26e.jpg,OHI_datasetIMG_2155_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,24,False,photo_like
train,OHI_datasetIMG_2178_JPG.rf.4b69a96fac15a8e80f06ce32bfa41c58.jpg,OHI_datasetIMG_2178_JPG,True,KEEP,color_clinical_like,12,False,photo_like
train,OHI_datasetIMG_2178_JPG.rf.843e35773cfbe72f01d6a83c577047aa.jpg,OHI_datasetIMG_2178_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_2178_JPG.rf.892ea389e7ff233b6e2753d5c192223c.jpg,OHI_datasetIMG_2178_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_2179_JPG.rf.382afecded95cbbe3f0c3c0ea72159da.jpg,OHI_datasetIMG_2179_JPG,True,KEEP,color_clinical_like,9,False,photo_like
train,OHI_datasetIMG_2179_JPG.rf.67bda0162a7bbaa29efb73e1057271d6.jpg,OHI_datasetIMG_2179_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,9,False,photo_like
train,OHI_datasetIMG_2179_JPG.rf.de9ca34e478f29c25c73de6e3bac2edf.jpg,OHI_datasetIMG_2179_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,9,True,photo_like
train,OHI_datasetIMG_2207_JPG.rf.e1850a33e66a6267f7624b20534e3450.jpg,OHI_datasetIMG_2207_JPG,True,KEEP,color_clinical_like,26,False,photo_like
train,OHI_datasetIMG_2207_JPG.rf.ea1ca51a92eb630d7d87d8ed811c3df9.jpg,OHI_datasetIMG_2207_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,26,False,photo_like
train,OHI_datasetIMG_2207_JPG.rf.f51383818b125bcd6479e5cfdfa055c1.jpg,OHI_datasetIMG_2207_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,26,False,photo_like
train,OHI_datasetIMG_2233_JPG.rf.6110d987a09d081f026681bce8fb5894.jpg,OHI_datasetIMG_2233_JPG,True,KEEP,color_clinical_like,7,False,photo_like
train,OHI_datasetIMG_2233_JPG.rf.99b3aa2a9354a3b0484a8b7634a3959e.jpg,OHI_datasetIMG_2233_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,7,False,photo_like
train,OHI_datasetIMG_2233_JPG.rf.cde47dfae98cb900fa18cc2e12e69a16.jpg,OHI_datasetIMG_2233_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,7,False,photo_like
train,OHI_datasetIMG_2234_JPG.rf.48ad0cb6a8c432011eecdf2cc103c997.jpg,OHI_datasetIMG_2234_JPG,True,KEEP,color_clinical_like,5,False,photo_like
train,OHI_datasetIMG_2234_JPG.rf.4c8423d361bca6026175e1de1f73764a.jpg,OHI_datasetIMG_2234_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,5,False,photo_like
train,OHI_datasetIMG_2234_JPG.rf.ff60adba472b13d267227de9cfdc82a4.jpg,OHI_datasetIMG_2234_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,5,False,photo_like
train,OHI_datasetIMG_2235_JPG.rf.381f842772fe0262fa2cb80856bbaca6.jpg,OHI_datasetIMG_2235_JPG,True,KEEP,color_clinical_like,12,False,photo_like
train,OHI_datasetIMG_2235_JPG.rf.9948a05d9578d3ca2b01408a5ec067e7.jpg,OHI_datasetIMG_2235_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,False,photo_like
train,OHI_datasetIMG_2235_JPG.rf.c7b4549205e757fd88b82e6365d8dcda.jpg,OHI_datasetIMG_2235_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,12,True,photo_like
train,OHI_datasetIMG_23351_jpg.rf.778fd3654d07738fb96338d8f69d9230.jpg,OHI_datasetIMG_23351_jpg,True,KEEP,color_clinical_like,26,False,photo_like
train,OHI_datasetIMG_23351_jpg.rf.9e56f4e5747f10607836cf3752e376f4.jpg,OHI_datasetIMG_23351_jpg,False,EXCLUDE,roboflow_augmentation_duplicate,26,False,photo_like
train,OHI_datasetIMG_23351_jpg.rf.e24ed0bb7f0aa80e3ec41f88381f0d3d.jpg,OHI_datasetIMG_23351_jpg,False,EXCLUDE,roboflow_augmentation_duplicate,26,False,photo_like
train,OHI_datasetIMG_2335_JPG.rf.05072b41528cfa37c9fb8e61dafdf36e.jpg,OHI_datasetIMG_2335_JPG,True,KEEP,color_clinical_like,25,False,photo_like
train,OHI_datasetIMG_2335_JPG.rf.83ffa6d0051bd44179dc56144595617d.jpg,OHI_datasetIMG_2335_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,25,False,photo_like
train,OHI_datasetIMG_2335_JPG.rf.932ec948765745ac0f243b2b6f2a1848.jpg,OHI_datasetIMG_2335_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,25,False,photo_like
train,OHI_datasetIMG_2336_JPG.rf.31bfabf917332a27e8361d6a5ca859d7.jpg,OHI_datasetIMG_2336_JPG,True,REVIEW,near_grayscale_color_stats,22,True,photo_like
train,OHI_datasetIMG_2336_JPG.rf.f442416c97a28c871d8f91313b472d79.jpg,OHI_datasetIMG_2336_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,22,False,photo_like
train,OHI_datasetIMG_2336_JPG.rf.f78de639434b23abc9928564718349fe.jpg,OHI_datasetIMG_2336_JPG,False,EXCLUDE,roboflow_augmentation_duplicate,22,False,photo_like
train,OHI_datasetIMG_2338_jpg.rf.ab786d5e167a1e849111b82d11130201.jpg,OHI_datasetIMG_2338_jpg,True,KEEP,color_clinical_like,8,False,photo_like
