image_name,crop_name,confidence,x1,y1,x2,y2,crop_w,crop_h
anonymous_003-007-1130-00_1732522239159_Left_Lateral_View.jpg,anonymous_003-007-1130-00_1732522239159_Left_Lateral_View_tooth_006.jpg,0.5532,627,344,802,464,175,120
anonymous_003-007-1130-00_1732522239159_Left_Lateral_View.jpg,anonymous_003-007-1130-00_1732522239159_Left_Lateral_View_tooth_007.jpg,0.434,720,0,1020,72,300,72
anonymous_003-007-1130-00_1732522239159_Left_Lateral_View.jpg,anonymous_003-007-1130-00_1732522239159_Left_Lateral_View_tooth_008.jpg,0.6621,836,325,1033,453,197,128
anonymous_003-007-1143-01_1732598176850_Left_Lateral_View.jpg,anonymous_003-007-1143-01_1732598176850_Left_Lateral_View_tooth_000.jpg,0.2595,0,687,37,862,37,175
anonymous_003-007-1143-01_1732598176850_Left_Lateral_View.jpg,anonymous_003-007-1143-01_1732598176850_Left_Lateral_View_tooth_001.jpg,0.6272,10,874,179,1073,169,199
anonymous_003-007-1143-01_1732598176850_Left_Lateral_View.jpg,anonymous_003-007-1143-01_1732598176850_Left_Lateral_View_tooth_002.jpg,0.7477,83,656,281,866,198,210
anonymous_003-007-1143-01_1732598176850_Left_Lateral_View.jpg,anonymous_003-007-1143-01_1732598176850_Left_Lateral_View_tooth_003.jpg,0.7005,230,858,429,1119,199,261
anonymous_003-007-1143-01_1732598176850_Left_Lateral_View.jpg,anonymous_003-007-1143-01_1732598176850_Left_Lateral_View_tooth_004.jpg,0.8139,361,622,549,870,188,248
anonymous_003-007-1143-01_1732598176850_Left_Lateral_View.jpg,anonymous_003-007-1143-01_1732598176850_Left_Lateral_View_tooth_005.jpg,0.5537,474,852,671,1050,197,198
anonymous_003-007-1143-01_1732598176850_Left_Lateral_View.jpg,anonymous_003-007-1143-01_1732598176850_Left_Lateral_View_tooth_006.jpg,0.5914,594,688,803,853,209,165
anonymous_003-007-1143-01_1732598176850_Left_Lateral_View.jpg,anonymous_003-007-1143-01_1732598176850_Left_Lateral_View_tooth_007.jpg,0.252,712,849,858,953,146,104
anonymous_003-007-1143-01_1732598176850_Left_Lateral_View.jpg,anonymous_003-007-1143-01_1732598176850_Left_Lateral_View_tooth_008.jpg,0.5213,841,681,994,832,153,151
anonymous_003-007-1143-01_1732598176850_Left_Lateral_View.jpg,anonymous_003-007-1143-01_1732598176850_Left_Lateral_View_tooth_009.jpg,0.4701,889,828,1144,937,255,109
anonymous_003-007-1143-01_1732598176850_Left_Lateral_View.jpg,anonymous_003-007-1143-01_1732598176850_Left_Lateral_View_tooth_010.jpg,0.5274,1018,667,1210,795,192,128
anonymous_003-007-1143-01_1732598176850_Left_Lateral_View.jpg,anonymous_003-007-1143-01_1732598176850_Left_Lateral_View_tooth_011.jpg,0.3269,1292,0,1400,311,108,311
anonymous_003-007-1150-01_1732607471437_Right_Lateral_View.jpg,anonymous_003-007-1150-01_1732607471437_Right_Lateral_View_tooth_000.jpg,0.26,133,620,238,755,105,135
anonymous_003-007-1150-01_1732607471437_Right_Lateral_View.jpg,anonymous_003-007-1150-01_1732607471437_Right_Lateral_View_tooth_001.jpg,0.2895,237,579,403,711,166,132
anonymous_003-007-1150-01_1732607471437_Right_Lateral_View.jpg,anonymous_003-007-1150-01_1732607471437_Right_Lateral_View_tooth_002.jpg,0.7093,242,735,449,885,207,150
anonymous_003-007-1150-01_1732607471437_Right_Lateral_View.jpg,anonymous_003-007-1150-01_1732607471437_Right_Lateral_View_tooth_003.jpg,0.2546,448,647,643,781,195,134
anonymous_003-007-1150-01_1732607471437_Right_Lateral_View.jpg,anonymous_003-007-1150-01_1732607471437_Right_Lateral_View_tooth_004.jpg,0.2832,477,800,745,937,268,137
anonymous_003-007-1150-01_1732607471437_Right_Lateral_View.jpg,anonymous_003-007-1150-01_1732607471437_Right_Lateral_View_tooth_005.jpg,0.5544,489,816,806,928,317,112
anonymous_003-007-1150-01_1732607471437_Right_Lateral_View.jpg,anonymous_003-007-1150-01_1732607471437_Right_Lateral_View_tooth_006.jpg,0.6845,669,663,835,810,166,147
anonymous_003-007-1150-01_1732607471437_Right_Lateral_View.jpg,anonymous_003-007-1150-01_1732607471437_Right_Lateral_View_tooth_007.jpg,0.6342,896,852,1067,1032,171,180
anonymous_003-007-1150-01_1732607471437_Right_Lateral_View.jpg,anonymous_003-007-1150-01_1732607471437_Right_Lateral_View_tooth_008.jpg,0.6862,907,672,1101,811,194,139
anonymous_003-007-1150-01_1732607471437_Right_Lateral_View.jpg,anonymous_003-007-1150-01_1732607471437_Right_Lateral_View_tooth_009.jpg,0.6285,1132,849,1335,1036,203,187
anonymous_003-007-1150-01_1732607471437_Right_Lateral_View.jpg,anonymous_003-007-1150-01_1732607471437_Right_Lateral_View_tooth_010.jpg,0.7837,1152,596,1381,855,229,259
anonymous_003-007-1151-00_1732608241351_Right_Lateral_View.jpg,anonymous_003-007-1151-00_1732608241351_Right_Lateral_View_tooth_000.jpg,0.3701,354,448,611,637,257,189
anonymous_003-007-1151-00_1732608241351_Right_Lateral_View.jpg,anonymous_003-007-1151-00_1732608241351_Right_Lateral_View_tooth_001.jpg,0.4072,428,652,715,807,287,155
anonymous_003-007-1151-00_1732608241351_Right_Lateral_View.jpg,anonymous_003-007-1151-00_1732608241351_Right_Lateral_View_tooth_002.jpg,0.527,673,545,953,701,280,156
anonymous_003-007-1151-00_1732608241351_Right_Lateral_View.jpg,anonymous_003-007-1151-00_1732608241351_Right_Lateral_View_tooth_003.jpg,0.5176,782,729,1120,843,338,114
anonymous_003-007-1151-00_1732608241351_Right_Lateral_View.jpg,anonymous_003-007-1151-00_1732608241351_Right_Lateral_View_tooth_004.jpg,0.6589,1007,573,1233,740,226,167
anonymous_003-007-1151-00_1732608241351_Right_Lateral_View.jpg,anonymous_003-007-1151-00_1732608241351_Right_Lateral_View_tooth_005.jpg,0.7026,1314,561,1576,740,262,179
anonymous_003-007-1151-00_1732608241351_Right_Lateral_View.jpg,anonymous_003-007-1151-00_1732608241351_Right_Lateral_View_tooth_006.jpg,0.5493,1384,745,1594,924,210,179
anonymous_003-007-1151-00_1732608241351_Right_Lateral_View.jpg,anonymous_003-007-1151-00_1732608241351_Right_Lateral_View_tooth_007.jpg,0.7397,1654,461,1871,771,217,310
anonymous_003-007-1151-00_1732608241351_Right_Lateral_View.jpg,anonymous_003-007-1151-00_1732608241351_Right_Lateral_View_tooth_008.jpg,0.3781,1678,776,1871,969,193,193
anonymous_003-007-1168-01_1732686410487_Right_Lateral_View.jpg,anonymous_003-007-1168-01_1732686410487_Right_Lateral_View_tooth_000.jpg,0.444,354,739,537,882,183,143
anonymous_003-007-1168-01_1732686410487_Right_Lateral_View.jpg,anonymous_003-007-1168-01_1732686410487_Right_Lateral_View_tooth_001.jpg,0.5627,456,889,661,1029,205,140
anonymous_003-007-1168-01_1732686410487_Right_Lateral_View.jpg,anonymous_003-007-1168-01_1732686410487_Right_Lateral_View_tooth_002.jpg,0.6042,569,738,726,887,157,149
anonymous_003-007-1168-01_1732686410487_Right_Lateral_View.jpg,anonymous_003-007-1168-01_1732686410487_Right_Lateral_View_tooth_003.jpg,0.7395,715,896,884,1049,169,153
anonymous_003-007-1168-01_1732686410487_Right_Lateral_View.jpg,anonymous_003-007-1168-01_1732686410487_Right_Lateral_View_tooth_004.jpg,0.8142,741,709,946,899,205,190
anonymous_003-007-1168-01_1732686410487_Right_Lateral_View.jpg,anonymous_003-007-1168-01_1732686410487_Right_Lateral_View_tooth_005.jpg,0.7759,910,890,1090,1097,180,207
anonymous_003-007-1168-01_1732686410487_Right_Lateral_View.jpg,anonymous_003-007-1168-01_1732686410487_Right_Lateral_View_tooth_006.jpg,0.673,998,634,1224,917,226,283
anonymous_003-007-1168-01_1732686410487_Right_Lateral_View.jpg,anonymous_003-007-1168-01_1732686410487_Right_Lateral_View_tooth_007.jpg,0.6201,1146,899,1329,1083,183,184
anonymous_003-007-1168-01_1732686410487_Right_Lateral_View.jpg,anonymous_003-007-1168-01_1732686410487_Right_Lateral_View_tooth_008.jpg,0.7628,1263,613,1415,856,152,243
anonymous_003-007-1168-01_1732686410487_Right_Lateral_View.jpg,anonymous_003-007-1168-01_1732686410487_Right_Lateral_View_tooth_009.jpg,0.4788,1351,874,1415,1014,64,140
anonymous_003-007-1170-01_1732690605466_Left_Lateral_View.jpg,anonymous_003-007-1170-01_1732690605466_Left_Lateral_View_tooth_000.jpg,0.7554,0,370,86,596,86,226
anonymous_003-007-1170-01_1732690605466_Left_Lateral_View.jpg,anonymous_003-007-1170-01_1732690605466_Left_Lateral_View_tooth_001.jpg,0.7803,21,609,193,831,172,222
anonymous_003-007-1170-01_1732690605466_Left_Lateral_View.jpg,anonymous_003-007-1170-01_1732690605466_Left_Lateral_View_tooth_002.jpg,0.806,154,398,343,628,189,230
anonymous_003-007-1170-01_1732690605466_Left_Lateral_View.jpg,anonymous_003-007-1170-01_1732690605466_Left_Lateral_View_tooth_003.jpg,0.7142,240,632,408,818,168,186
anonymous_003-007-1170-01_1732690605466_Left_Lateral_View.jpg,anonymous_003-007-1170-01_1732690605466_Left_Lateral_View_tooth_004.jpg,0.6328,380,475,560,656,180,181
anonymous_003-007-1170-01_1732690605466_Left_Lateral_View.jpg,anonymous_003-007-1170-01_1732690605466_Left_Lateral_View_tooth_005.jpg,0.4371,429,663,585,779,156,116
anonymous_003-007-1170-01_1732690605466_Left_Lateral_View.jpg,anonymous_003-007-1170-01_1732690605466_Left_Lateral_View_tooth_006.jpg,0.48,577,514,702,642,125,128
anonymous_003-007-1170-01_1732690605466_Left_Lateral_View.jpg,anonymous_003-007-1170-01_1732690605466_Left_Lateral_View_tooth_007.jpg,0.6063,590,651,816,772,226,121
anonymous_003-007-1170-01_1732690605466_Left_Lateral_View.jpg,anonymous_003-007-1170-01_1732690605466_Left_Lateral_View_tooth_008.jpg,0.6411,713,509,894,635,181,126
anonymous_003-007-1170-01_1732690605466_Left_Lateral_View.jpg,anonymous_003-007-1170-01_1732690605466_Left_Lateral_View_tooth_009.jpg,0.3161,914,473,1010,604,96,131
anonymous_003-007-1210-00_1732858424401_Right_Lateral_View.jpg,anonymous_003-007-1210-00_1732858424401_Right_Lateral_View_tooth_000.jpg,0.4807,164,610,358,750,194,140
anonymous_003-007-1210-00_1732858424401_Right_Lateral_View.jpg,anonymous_003-007-1210-00_1732858424401_Right_Lateral_View_tooth_001.jpg,0.414,330,486,593,647,263,161
anonymous_003-007-1210-00_1732858424401_Right_Lateral_View.jpg,anonymous_003-007-1210-00_1732858424401_Right_Lateral_View_tooth_002.jpg,0.6576,388,500,602,642,214,142
anonymous_003-007-1210-00_1732858424401_Right_Lateral_View.jpg,anonymous_003-007-1210-00_1732858424401_Right_Lateral_View_tooth_003.jpg,0.7221,391,661,688,848,297,187
anonymous_003-007-1210-00_1732858424401_Right_Lateral_View.jpg,anonymous_003-007-1210-00_1732858424401_Right_Lateral_View_tooth_004.jpg,0.6744,626,510,808,645,182,135
anonymous_003-007-1210-00_1732858424401_Right_Lateral_View.jpg,anonymous_003-007-1210-00_1732858424401_Right_Lateral_View_tooth_005.jpg,0.7558,734,658,927,858,193,200
anonymous_003-007-1210-00_1732858424401_Right_Lateral_View.jpg,anonymous_003-007-1210-00_1732858424401_Right_Lateral_View_tooth_006.jpg,0.7048,837,455,1045,642,208,187
anonymous_003-007-1210-00_1732858424401_Right_Lateral_View.jpg,anonymous_003-007-1210-00_1732858424401_Right_Lateral_View_tooth_007.jpg,0.7628,979,631,1181,871,202,240
anonymous_003-007-1210-00_1732858424401_Right_Lateral_View.jpg,anonymous_003-007-1210-00_1732858424401_Right_Lateral_View_tooth_008.jpg,0.6519,1103,397,1305,557,202,160
anonymous_003-007-1210-00_1732858424401_Right_Lateral_View.jpg,anonymous_003-007-1210-00_1732858424401_Right_Lateral_View_tooth_009.jpg,0.2601,1236,573,1455,792,219,219
anonymous_003-007-1210-00_1732858424401_Right_Lateral_View.jpg,anonymous_003-007-1210-00_1732858424401_Right_Lateral_View_tooth_010.jpg,0.8015,1245,570,1455,863,210,293
anonymous_003-007-1210-00_1732858424401_Right_Lateral_View.jpg,anonymous_003-007-1210-00_1732858424401_Right_Lateral_View_tooth_011.jpg,0.6197,1365,245,1455,557,90,312
anonymous_003-007-1211-01_1732860586562_Right_Lateral_View.jpg,anonymous_003-007-1211-01_1732860586562_Right_Lateral_View_tooth_000.jpg,0.4257,122,550,255,656,133,106
anonymous_003-007-1211-01_1732860586562_Right_Lateral_View.jpg,anonymous_003-007-1211-01_1732860586562_Right_Lateral_View_tooth_001.jpg,0.6032,197,423,374,566,177,143
anonymous_003-007-1211-01_1732860586562_Right_Lateral_View.jpg,anonymous_003-007-1211-01_1732860586562_Right_Lateral_View_tooth_002.jpg,0.7505,285,578,481,739,196,161
anonymous_003-007-1211-01_1732860586562_Right_Lateral_View.jpg,anonymous_003-007-1211-01_1732860586562_Right_Lateral_View_tooth_003.jpg,0.5944,398,441,543,572,145,131
anonymous_003-007-1211-01_1732860586562_Right_Lateral_View.jpg,anonymous_003-007-1211-01_1732860586562_Right_Lateral_View_tooth_004.jpg,0.6877,510,573,655,746,145,173
anonymous_003-007-1211-01_1732860586562_Right_Lateral_View.jpg,anonymous_003-007-1211-01_1732860586562_Right_Lateral_View_tooth_005.jpg,0.6792,562,394,723,586,161,192
anonymous_003-007-1211-01_1732860586562_Right_Lateral_View.jpg,anonymous_003-007-1211-01_1732860586562_Right_Lateral_View_tooth_006.jpg,0.6964,705,567,869,790,164,223
anonymous_003-007-1211-01_1732860586562_Right_Lateral_View.jpg,anonymous_003-007-1211-01_1732860586562_Right_Lateral_View_tooth_007.jpg,0.6025,765,348,983,593,218,245
anonymous_003-007-1211-01_1732860586562_Right_Lateral_View.jpg,anonymous_003-007-1211-01_1732860586562_Right_Lateral_View_tooth_008.jpg,0.2634,936,574,1088,751,152,177
anonymous_003-007-1211-01_1732860586562_Right_Lateral_View.jpg,anonymous_003-007-1211-01_1732860586562_Right_Lateral_View_tooth_009.jpg,0.7291,1056,370,1256,602,200,232
anonymous_003-007-1211-01_1732860586562_Right_Lateral_View.jpg,anonymous_003-007-1211-01_1732860586562_Right_Lateral_View_tooth_010.jpg,0.3027,1081,370,1256,677,175,307
anonymous_003-007-1213-01_1732862150627_Left_Lateral_View.jpg,anonymous_003-007-1213-01_1732862150627_Left_Lateral_View_tooth_000.jpg,0.6754,0,501,128,821,128,320
anonymous_003-007-1213-01_1732862150627_Left_Lateral_View.jpg,anonymous_003-007-1213-01_1732862150627_Left_Lateral_View_tooth_001.jpg,0.7449,52,816,286,1081,234,265
anonymous_003-007-1213-01_1732862150627_Left_Lateral_View.jpg,anonymous_003-007-1213-01_1732862150627_Left_Lateral_View_tooth_002.jpg,0.736,202,440,463,801,261,361
anonymous_003-007-1213-01_1732862150627_Left_Lateral_View.jpg,anonymous_003-007-1213-01_1732862150627_Left_Lateral_View_tooth_003.jpg,0.6297,366,781,562,1000,196,219
anonymous_003-007-1213-01_1732862150627_Left_Lateral_View.jpg,anonymous_003-007-1213-01_1732862150627_Left_Lateral_View_tooth_004.jpg,0.6296,505,573,702,775,197,202
anonymous_003-007-1213-01_1732862150627_Left_Lateral_View.jpg,anonymous_003-007-1213-01_1732862150627_Left_Lateral_View_tooth_005.jpg,0.3395,624,771,795,897,171,126
anonymous_003-007-1213-01_1732862150627_Left_Lateral_View.jpg,anonymous_003-007-1213-01_1732862150627_Left_Lateral_View_tooth_006.jpg,0.5109,763,583,915,734,152,151
anonymous_003-007-1213-01_1732862150627_Left_Lateral_View.jpg,anonymous_003-007-1213-01_1732862150627_Left_Lateral_View_tooth_007.jpg,0.2871,772,599,901,749,129,150
anonymous_003-007-1213-01_1732862150627_Left_Lateral_View.jpg,anonymous_003-007-1213-01_1732862150627_Left_Lateral_View_tooth_008.jpg,0.3799,956,557,1133,694,177,137
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View_tooth_000.jpg,0.8593,0,301,154,565,154,264
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View_tooth_001.jpg,0.7507,0,605,165,818,165,213
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View_tooth_002.jpg,0.7429,184,609,397,893,213,284
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View_tooth_003.jpg,0.7476,233,329,443,572,210,243
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View_tooth_004.jpg,0.7762,408,612,576,884,168,272
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View_tooth_005.jpg,0.846,469,385,628,600,159,215
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View_tooth_006.jpg,0.6291,578,616,757,826,179,210
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View_tooth_007.jpg,0.7241,644,401,791,599,147,198
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View_tooth_008.jpg,0.2618,670,119,849,293,179,174
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View_tooth_009.jpg,0.6375,769,591,995,754,226,163
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View_tooth_010.jpg,0.2847,773,595,935,745,162,150
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View_tooth_011.jpg,0.4946,807,414,955,557,148,143
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View_tooth_012.jpg,0.2821,984,373,1069,501,85,128
anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View_tooth_013.jpg,0.2623,1049,931,1144,1144,95,213
anonymous_003-007-1217-01_1732873386455_Mandibular_View.jpg,anonymous_003-007-1217-01_1732873386455_Mandibular_View_tooth_000.jpg,0.4643,142,133,287,278,145,145
anonymous_003-007-1217-01_1732873386455_Mandibular_View.jpg,anonymous_003-007-1217-01_1732873386455_Mandibular_View_tooth_001.jpg,0.7701,151,293,328,463,177,170
anonymous_003-007-1217-01_1732873386455_Mandibular_View.jpg,anonymous_003-007-1217-01_1732873386455_Mandibular_View_tooth_002.jpg,0.7489,191,478,345,647,154,169
anonymous_003-007-1217-01_1732873386455_Mandibular_View.jpg,anonymous_003-007-1217-01_1732873386455_Mandibular_View_tooth_003.jpg,0.5755,264,665,394,782,130,117
anonymous_003-007-1217-01_1732873386455_Mandibular_View.jpg,anonymous_003-007-1217-01_1732873386455_Mandibular_View_tooth_004.jpg,0.2914,364,784,466,893,102,109
anonymous_003-007-1217-01_1732873386455_Mandibular_View.jpg,anonymous_003-007-1217-01_1732873386455_Mandibular_View_tooth_005.jpg,0.2688,460,869,594,957,134,88
anonymous_003-007-1217-01_1732873386455_Mandibular_View.jpg,anonymous_003-007-1217-01_1732873386455_Mandibular_View_tooth_006.jpg,0.5526,725,893,822,984,97,91
anonymous_003-007-1217-01_1732873386455_Mandibular_View.jpg,anonymous_003-007-1217-01_1732873386455_Mandibular_View_tooth_007.jpg,0.5251,842,853,955,956,113,103
anonymous_003-007-1217-01_1732873386455_Mandibular_View.jpg,anonymous_003-007-1217-01_1732873386455_Mandibular_View_tooth_008.jpg,0.3629,961,764,1049,883,88,119
anonymous_003-007-1217-01_1732873386455_Mandibular_View.jpg,anonymous_003-007-1217-01_1732873386455_Mandibular_View_tooth_009.jpg,0.46,1027,635,1145,757,118,122
anonymous_003-007-1217-01_1732873386455_Mandibular_View.jpg,anonymous_003-007-1217-01_1732873386455_Mandibular_View_tooth_010.jpg,0.6534,1088,461,1232,618,144,157
anonymous_003-007-1217-01_1732873386455_Mandibular_View.jpg,anonymous_003-007-1217-01_1732873386455_Mandibular_View_tooth_011.jpg,0.7236,1109,279,1281,452,172,173
anonymous_003-007-1217-01_1732873386455_Mandibular_View.jpg,anonymous_003-007-1217-01_1732873386455_Mandibular_View_tooth_012.jpg,0.7184,1158,93,1317,263,159,170
anonymous_003-007-1233-00_1732944212509_Right_Lateral_View.jpg,anonymous_003-007-1233-00_1732944212509_Right_Lateral_View_tooth_000.jpg,0.5945,98,523,266,642,168,119
anonymous_003-007-1233-00_1732944212509_Right_Lateral_View.jpg,anonymous_003-007-1233-00_1732944212509_Right_Lateral_View_tooth_001.jpg,0.6709,250,682,486,786,236,104
anonymous_003-007-1233-00_1732944212509_Right_Lateral_View.jpg,anonymous_003-007-1233-00_1732944212509_Right_Lateral_View_tooth_002.jpg,0.4541,503,687,682,817,179,130
anonymous_003-007-1233-00_1732944212509_Right_Lateral_View.jpg,anonymous_003-007-1233-00_1732944212509_Right_Lateral_View_tooth_003.jpg,0.6295,692,541,895,680,203,139
anonymous_003-007-1233-00_1732944212509_Right_Lateral_View.jpg,anonymous_003-007-1233-00_1732944212509_Right_Lateral_View_tooth_004.jpg,0.7354,717,711,903,912,186,201
anonymous_003-007-1233-00_1732944212509_Right_Lateral_View.jpg,anonymous_003-007-1233-00_1732944212509_Right_Lateral_View_tooth_005.jpg,0.785,953,696,1144,921,191,225
anonymous_003-007-1233-00_1732944212509_Right_Lateral_View.jpg,anonymous_003-007-1233-00_1732944212509_Right_Lateral_View_tooth_006.jpg,0.7732,977,466,1197,689,220,223
anonymous_003-007-1233-00_1732944212509_Right_Lateral_View.jpg,anonymous_003-007-1233-00_1732944212509_Right_Lateral_View_tooth_007.jpg,0.6525,1211,643,1315,888,104,245
anonymous_003-007-1233-00_1732944212509_Right_Lateral_View.jpg,anonymous_003-007-1233-00_1732944212509_Right_Lateral_View_tooth_008.jpg,0.5163,1239,356,1315,625,76,269
anonymous_003-007-1235-00_1732946927322_Right_Lateral_View.jpg,anonymous_003-007-1235-00_1732946927322_Right_Lateral_View_tooth_000.jpg,0.3726,219,563,434,696,215,133
anonymous_003-007-1235-00_1732946927322_Right_Lateral_View.jpg,anonymous_003-007-1235-00_1732946927322_Right_Lateral_View_tooth_001.jpg,0.4193,292,723,558,839,266,116
anonymous_003-007-1235-00_1732946927322_Right_Lateral_View.jpg,anonymous_003-007-1235-00_1732946927322_Right_Lateral_View_tooth_002.jpg,0.4378,472,621,637,749,165,128
anonymous_003-007-1235-00_1732946927322_Right_Lateral_View.jpg,anonymous_003-007-1235-00_1732946927322_Right_Lateral_View_tooth_003.jpg,0.3588,586,769,794,904,208,135
anonymous_003-007-1235-00_1732946927322_Right_Lateral_View.jpg,anonymous_003-007-1235-00_1732946927322_Right_Lateral_View_tooth_004.jpg,0.6042,668,606,861,775,193,169
anonymous_003-007-1235-00_1732946927322_Right_Lateral_View.jpg,anonymous_003-007-1235-00_1732946927322_Right_Lateral_View_tooth_005.jpg,0.3584,797,782,1014,1046,217,264
anonymous_003-007-1235-00_1732946927322_Right_Lateral_View.jpg,anonymous_003-007-1235-00_1732946927322_Right_Lateral_View_tooth_006.jpg,0.7759,943,578,1146,854,203,276
anonymous_003-007-1235-00_1732946927322_Right_Lateral_View.jpg,anonymous_003-007-1235-00_1732946927322_Right_Lateral_View_tooth_007.jpg,0.6773,1123,806,1308,1023,185,217
anonymous_003-007-1235-00_1732946927322_Right_Lateral_View.jpg,anonymous_003-007-1235-00_1732946927322_Right_Lateral_View_tooth_008.jpg,0.6071,1216,583,1435,822,219,239
anonymous_003-007-1235-00_1732946927322_Right_Lateral_View.jpg,anonymous_003-007-1235-00_1732946927322_Right_Lateral_View_tooth_009.jpg,0.5613,1363,818,1517,1012,154,194
anonymous_003-007-1254-01_1733114052105_Right_Lateral_View.jpg,anonymous_003-007-1254-01_1733114052105_Right_Lateral_View_tooth_000.jpg,0.4113,368,785,542,919,174,134
anonymous_003-007-1254-01_1733114052105_Right_Lateral_View.jpg,anonymous_003-007-1254-01_1733114052105_Right_Lateral_View_tooth_001.jpg,0.3808,470,700,630,795,160,95
anonymous_003-007-1254-01_1733114052105_Right_Lateral_View.jpg,anonymous_003-007-1254-01_1733114052105_Right_Lateral_View_tooth_002.jpg,0.5262,578,828,839,951,261,123
anonymous_003-007-1254-01_1733114052105_Right_Lateral_View.jpg,anonymous_003-007-1254-01_1733114052105_Right_Lateral_View_tooth_003.jpg,0.5407,639,666,781,825,142,159
anonymous_003-007-1254-01_1733114052105_Right_Lateral_View.jpg,anonymous_003-007-1254-01_1733114052105_Right_Lateral_View_tooth_004.jpg,0.733,802,606,999,829,197,223
anonymous_003-007-1254-01_1733114052105_Right_Lateral_View.jpg,anonymous_003-007-1254-01_1733114052105_Right_Lateral_View_tooth_005.jpg,0.7544,1012,811,1209,1043,197,232
anonymous_003-007-1254-01_1733114052105_Right_Lateral_View.jpg,anonymous_003-007-1254-01_1733114052105_Right_Lateral_View_tooth_006.jpg,0.7378,1064,550,1300,812,236,262
anonymous_003-007-1254-01_1733114052105_Right_Lateral_View.jpg,anonymous_003-007-1254-01_1733114052105_Right_Lateral_View_tooth_007.jpg,0.4687,1253,822,1405,983,152,161
anonymous_003-007-1254-01_1733114052105_Right_Lateral_View.jpg,anonymous_003-007-1254-01_1733114052105_Right_Lateral_View_tooth_008.jpg,0.6219,1342,484,1448,803,106,319
anonymous_003-007-1254-01_1733114052105_Right_Lateral_View.jpg,anonymous_003-007-1254-01_1733114052105_Right_Lateral_View_tooth_009.jpg,0.3921,1350,485,1448,735,98,250
anonymous_003-007-1256-01_1733116383089_Right_Lateral_View.jpg,anonymous_003-007-1256-01_1733116383089_Right_Lateral_View_tooth_000.jpg,0.3233,309,815,428,936,119,121
anonymous_003-007-1256-01_1733116383089_Right_Lateral_View.jpg,anonymous_003-007-1256-01_1733116383089_Right_Lateral_View_tooth_001.jpg,0.3328,354,958,518,1065,164,107
anonymous_003-007-1256-01_1733116383089_Right_Lateral_View.jpg,anonymous_003-007-1256-01_1733116383089_Right_Lateral_View_tooth_002.jpg,0.3143,443,824,562,958,119,134
anonymous_003-007-1256-01_1733116383089_Right_Lateral_View.jpg,anonymous_003-007-1256-01_1733116383089_Right_Lateral_View_tooth_003.jpg,0.3628,545,980,667,1113,122,133
anonymous_003-007-1256-01_1733116383089_Right_Lateral_View.jpg,anonymous_003-007-1256-01_1733116383089_Right_Lateral_View_tooth_004.jpg,0.5406,574,819,728,975,154,156
anonymous_003-007-1256-01_1733116383089_Right_Lateral_View.jpg,anonymous_003-007-1256-01_1733116383089_Right_Lateral_View_tooth_005.jpg,0.5668,695,974,841,1143,146,169
anonymous_003-007-1256-01_1733116383089_Right_Lateral_View.jpg,anonymous_003-007-1256-01_1733116383089_Right_Lateral_View_tooth_006.jpg,0.7628,757,749,976,964,219,215
anonymous_003-007-1256-01_1733116383089_Right_Lateral_View.jpg,anonymous_003-007-1256-01_1733116383089_Right_Lateral_View_tooth_007.jpg,0.7104,879,950,1048,1162,169,212
anonymous_003-007-1256-01_1733116383089_Right_Lateral_View.jpg,anonymous_003-007-1256-01_1733116383089_Right_Lateral_View_tooth_008.jpg,0.6243,1049,727,1235,936,186,209
